VehicleID,FinancialYear,VehicleType,Manufacturer,ConditionScore
6879,2011-12,Heavy Goods Vehicle,Renault,50
6882,2003-04,Heavy Goods Vehicle,Renault,60
6882,2009-10,Heavy Goods Vehicle,Renault,30
6885,2006-07,Heavy Goods Vehicle,Ford,50
6886,2010-11,Personnel Vehicle,Renault,20
6888,2011-12,Light Goods Vehicle,Ford,70
6892,2005-06,Heavy Goods Vehicle,Ford,50
6893,2006-07,Light Goods Vehicle,MAN,40
6895,2003-04,Heavy Goods Vehicle,Renault,50
6895,2010-11,Heavy Goods Vehicle,Renault,65
6896,2006-07,Light Goods Vehicle,Iveco,0
6897,2002-03,Light Goods Vehicle,Renault,20
6898,2003-04,Heavy Goods Vehicle,Ford,30
6900,2004-05,Light Goods Vehicle,DAF,100
6900,2011-12,Light Goods Vehicle,DAF,0
6902,2006-07,Heavy Goods Vehicle,DAF,50
6905,2005-06,Light Goods Vehicle,Iveco,60
6906,2003-04,Personnel Vehicle,Iveco,65
6907,2001-02,Light Goods Vehicle,Volkswagen,45
6907,2011-12,Light Goods Vehicle,Volkswagen,35
6908,2001-02,Light Goods Vehicle,MAN,20
6908,2008-09,Light Goods Vehicle,MAN,20
6909,2005-06,Light Goods Vehicle,Renault,85
6911,2008-09,Heavy Goods Vehicle,Iveco,75
6912,2001-02,Personnel Vehicle,Iveco,55
6912,2007-08,Personnel Vehicle,Iveco,75
6914,2004-05,Light Goods Vehicle,Renault,70
6915,2000-01,Heavy Goods Vehicle,Renault,65
6915,2005-06,Heavy Goods Vehicle,Renault,65
6915,2011-12,Heavy Goods Vehicle,Renault,60
6917,2005-06,Heavy Goods Vehicle,Renault,80
6917,2011-12,Heavy Goods Vehicle,Renault,80
6918,2006-07,Heavy Goods Vehicle,Renault,50
6919,2011-12,Heavy Goods Vehicle,DAF,50
6923,2002-03,Light Goods Vehicle,DAF,30
6923,2008-09,Light Goods Vehicle,DAF,55
6924,2005-06,Heavy Goods Vehicle,Volkswagen,10
6925,2011-12,Personnel Vehicle,DAF,80
6931,2006-07,Personnel Vehicle,Ford,70
6934,2008-09,Light Goods Vehicle,MAN,20
6935,2003-04,Personnel Vehicle,Renault,85
6935,2010-11,Personnel Vehicle,Renault,70
6936,2005-06,Light Goods Vehicle,Renault,85
6937,2011-12,Heavy Goods Vehicle,Iveco,5
6938,2005-06,Heavy Goods Vehicle,DAF,65
6939,2011-12,Light Goods Vehicle,DAF,40
6940,2006-07,Light Goods Vehicle,Ford,70
6942,2002-03,Personnel Vehicle,DAF,100
6942,2008-09,Personnel Vehicle,DAF,85
6943,2003-04,Light Goods Vehicle,DAF,55
6943,2011-12,Light Goods Vehicle,DAF,68
6944,2000-01,Light Goods Vehicle,Ford,70
6944,2008-09,Light Goods Vehicle,Ford,70
6949,2002-03,Heavy Goods Vehicle,Iveco,60
6949,2008-09,Heavy Goods Vehicle,Iveco,60
6950,2005-06,Light Goods Vehicle,Iveco,35
6951,2006-07,Heavy Goods Vehicle,MAN,15
6953,2002-03,Heavy Goods Vehicle,MAN,65
6954,2006-07,Heavy Goods Vehicle,Iveco,60
6956,2001-02,Heavy Goods Vehicle,Iveco,80
6956,2007-08,Heavy Goods Vehicle,Iveco,60
6957,2004-05,Light Goods Vehicle,Iveco,50
6958,2002-03,Heavy Goods Vehicle,Renault,90
6959,2001-02,Light Goods Vehicle,Iveco,80
6959,2007-08,Light Goods Vehicle,Iveco,65
6960,2004-05,Light Goods Vehicle,Renault,70
6960,2011-12,Light Goods Vehicle,Renault,65
6961,2005-06,Light Goods Vehicle,Renault,70
6962,2005-06,Light Goods Vehicle,Renault,60
6963,2002-03,Personnel Vehicle,Renault,85
6964,2006-07,Heavy Goods Vehicle,Renault,15
6965,2002-03,Light Goods Vehicle,DAF,45
6965,2005-06,Light Goods Vehicle,DAF,55
6966,2008-09,Light Goods Vehicle,Ford,70
6968,2002-03,Heavy Goods Vehicle,DAF,10
6968,2008-09,Heavy Goods Vehicle,DAF,15
6969,2004-05,Light Goods Vehicle,DAF,45
6970,2000-01,Light Goods Vehicle,Ford,70
6970,2008-09,Light Goods Vehicle,Ford,20
6975,2002-03,Light Goods Vehicle,Iveco,0
6976,2011-12,Heavy Goods Vehicle,MAN,30
6977,2002-03,Light Goods Vehicle,Iveco,0
6980,2001-02,Heavy Goods Vehicle,Renault,50
6981,2005-06,Light Goods Vehicle,Iveco,0
6982,2003-04,Light Goods Vehicle,Renault,20
6982,2009-10,Light Goods Vehicle,Renault,45
6983,2002-03,Light Goods Vehicle,Iveco,35
6983,2003-04,Light Goods Vehicle,Iveco,10
6983,2008-09,Light Goods Vehicle,Iveco,0
6983,2011-12,Light Goods Vehicle,Iveco,50
6984,2007-08,Heavy Goods Vehicle,MAN,100
6985,2001-02,Light Goods Vehicle,MAN,70
6985,2008-09,Light Goods Vehicle,MAN,50
6987,2001-02,Heavy Goods Vehicle,Iveco,65
6987,2007-08,Heavy Goods Vehicle,Iveco,60
6988,2001-02,Light Goods Vehicle,Iveco,20
6988,2007-08,Light Goods Vehicle,Iveco,20
6990,2004-05,Light Goods Vehicle,Renault,80
6990,2010-11,Light Goods Vehicle,Renault,80
6993,2006-07,Heavy Goods Vehicle,Renault,50
6995,2005-06,Heavy Goods Vehicle,Renault,50
6995,2011-12,Heavy Goods Vehicle,Renault,40
6997,2002-03,Light Goods Vehicle,DAF,45
6997,2005-06,Light Goods Vehicle,DAF,55
6998,2003-04,Personnel Vehicle,DAF,70
6999,2006-07,Light Goods Vehicle,Ford,70
7000,2001-02,Light Goods Vehicle,Ford,70
7000,2003-04,Light Goods Vehicle,Ford,55
7004,2006-07,Heavy Goods Vehicle,Ford,40
7007,2005-06,Light Goods Vehicle,Iveco,0
7007,2009-10,Light Goods Vehicle,Iveco,58
7008,2002-03,Light Goods Vehicle,MAN,48
7010,2008-09,Heavy Goods Vehicle,Iveco,50
7011,2003-04,Light Goods Vehicle,Iveco,60
7011,2008-09,Light Goods Vehicle,Iveco,40
7013,2005-06,Light Goods Vehicle,Iveco,60
7014,2003-04,Light Goods Vehicle,MAN,70
7016,2005-06,Light Goods Vehicle,Iveco,20
7017,2006-07,Heavy Goods Vehicle,Iveco,15
7018,2001-02,Heavy Goods Vehicle,Renault,50
7019,2000-01,Personnel Vehicle,Renault,50
7019,2005-06,Personnel Vehicle,Renault,60
7019,2011-12,Personnel Vehicle,Renault,70
7021,2005-06,Light Goods Vehicle,Renault,10
7021,2011-12,Light Goods Vehicle,Renault,10
7022,2003-04,Light Goods Vehicle,Iveco,50
7022,2006-07,Light Goods Vehicle,Iveco,60
7023,2003-04,Heavy Goods Vehicle,Renault,60
7024,2005-06,Heavy Goods Vehicle,Renault,65
7025,2006-07,Light Goods Vehicle,Renault,50
7026,2005-06,Heavy Goods Vehicle,Renault,15
7026,2011-12,Heavy Goods Vehicle,Renault,15
7027,2003-04,Personnel Vehicle,Renault,80
7028,2003-04,Heavy Goods Vehicle,Renault,10
7029,2004-05,Light Goods Vehicle,Iveco,65
7029,2009-10,Light Goods Vehicle,Iveco,50
7030,2003-04,Light Goods Vehicle,DAF,58
7031,2003-04,Light Goods Vehicle,Ford,70
7032,2005-06,Heavy Goods Vehicle,Ford,50
7034,2006-07,Heavy Goods Vehicle,Ford,60
7036,2005-06,Heavy Goods Vehicle,DAF,80
7037,2007-08,Personnel Vehicle,DAF,70
7038,2006-07,Heavy Goods Vehicle,DAF,65
7039,2007-08,Light Goods Vehicle,MAN,70
7040,2002-03,Heavy Goods Vehicle,MAN,65
7040,2009-10,Heavy Goods Vehicle,MAN,65
7042,2003-04,Heavy Goods Vehicle,Renault,5
7042,2009-10,Heavy Goods Vehicle,Renault,80
7043,2006-07,Personnel Vehicle,Iveco,70
7045,2010-11,Heavy Goods Vehicle,Iveco,50
7046,2003-04,Personnel Vehicle,Iveco,75
7046,2009-10,Personnel Vehicle,Iveco,75
7047,2002-03,Light Goods Vehicle,Iveco,50
7047,2007-08,Light Goods Vehicle,Iveco,50
7048,2005-06,Light Goods Vehicle,Iveco,20
7049,2003-04,Light Goods Vehicle,Renault,48
7049,2009-10,Light Goods Vehicle,Renault,20
7050,2007-08,Heavy Goods Vehicle,MAN,50
7051,2001-02,Light Goods Vehicle,MAN,80
7052,2002-03,Light Goods Vehicle,Iveco,10
7052,2007-08,Light Goods Vehicle,Iveco,10
7053,2004-05,Light Goods Vehicle,Renault,70
7054,2006-07,Heavy Goods Vehicle,Renault,15
7055,2005-06,Light Goods Vehicle,Renault,70
7056,2002-03,Personnel Vehicle,Renault,85
7056,2008-09,Personnel Vehicle,Renault,55
7058,2003-04,Heavy Goods Vehicle,Renault,10
7059,2004-05,Light Goods Vehicle,Iveco,70
7059,2009-10,Light Goods Vehicle,Iveco,70
7060,2003-04,Light Goods Vehicle,DAF,45
7061,2003-04,Heavy Goods Vehicle,DAF,70
7061,2011-12,Heavy Goods Vehicle,DAF,65
7062,2005-06,Light Goods Vehicle,Ford,70
7063,2005-06,Personnel Vehicle,Ford,100
7064,2005-06,Heavy Goods Vehicle,DAF,50
7067,2000-01,Light Goods Vehicle,Ford,70
7067,2008-09,Light Goods Vehicle,Ford,20
7068,2005-06,Heavy Goods Vehicle,Ford,65
7069,2007-08,Light Goods Vehicle,MAN,50
7070,2002-03,Light Goods Vehicle,MAN,65
7070,2009-10,Light Goods Vehicle,MAN,30
7071,2005-06,Heavy Goods Vehicle,Iveco,65
7072,2004-05,Light Goods Vehicle,MAN,45
7073,2007-08,Light Goods Vehicle,Iveco,65
7074,2003-04,Heavy Goods Vehicle,Iveco,70
7074,2009-10,Heavy Goods Vehicle,Iveco,50
7075,2008-09,Heavy Goods Vehicle,Iveco,60
7076,2003-04,Heavy Goods Vehicle,MAN,10
7077,2005-06,Heavy Goods Vehicle,Iveco,100
7078,2002-03,Heavy Goods Vehicle,MAN,50
7078,2010-11,Heavy Goods Vehicle,MAN,50
7079,2001-02,Light Goods Vehicle,MAN,50
7079,2008-09,Light Goods Vehicle,MAN,0
7080,2006-07,Heavy Goods Vehicle,Iveco,50
7081,2002-03,Light Goods Vehicle,Renault,70
7082,2007-08,Light Goods Vehicle,Iveco,50
7083,2002-03,Heavy Goods Vehicle,Renault,50
7084,2004-05,Light Goods Vehicle,Renault,20
7084,2010-11,Light Goods Vehicle,Renault,0
7085,2003-04,Light Goods Vehicle,Renault,20
7085,2009-10,Light Goods Vehicle,Renault,0
7086,2005-06,Light Goods Vehicle,Renault,60
7087,2005-06,Light Goods Vehicle,Renault,30
7087,2011-12,Light Goods Vehicle,Renault,30
7088,2002-03,Light Goods Vehicle,Iveco,0
7088,2006-07,Light Goods Vehicle,Iveco,20
7089,2003-04,Heavy Goods Vehicle,Renault,60
7089,2010-11,Heavy Goods Vehicle,Renault,65
7090,2005-06,Personnel Vehicle,Renault,80
7091,2006-07,Personnel Vehicle,Renault,70
7093,2005-06,Light Goods Vehicle,DAF,60
7096,2002-03,Heavy Goods Vehicle,DAF,65
7097,2007-08,Heavy Goods Vehicle,Ford,60
7102,2003-04,Light Goods Vehicle,Ford,70
7102,2005-06,Light Goods Vehicle,Ford,85
7102,2008-09,Light Goods Vehicle,Ford,70
7103,2003-04,Light Goods Vehicle,Iveco,40
7104,2002-03,Heavy Goods Vehicle,Iveco,70
7104,2008-09,Heavy Goods Vehicle,Iveco,65
7105,2007-08,Light Goods Vehicle,MAN,0
7106,2002-03,Light Goods Vehicle,Iveco,88
7106,2008-09,Light Goods Vehicle,Iveco,20
7108,2003-04,Heavy Goods Vehicle,Renault,70
7109,2003-04,Heavy Goods Vehicle,Iveco,65
7109,2009-10,Heavy Goods Vehicle,Iveco,80
7110,2002-03,Heavy Goods Vehicle,Iveco,65
7110,2008-09,Heavy Goods Vehicle,Iveco,70
7111,2005-06,Light Goods Vehicle,Iveco,20
7112,2006-07,Light Goods Vehicle,MAN,0
7114,2004-05,Light Goods Vehicle,Renault,48
7114,2010-11,Light Goods Vehicle,Renault,75
7115,2003-04,Heavy Goods Vehicle,Renault,10
7116,2010-11,Heavy Goods Vehicle,Renault,30
7117,2004-05,Light Goods Vehicle,Renault,55
7118,2003-04,Heavy Goods Vehicle,Renault,50
7118,2009-10,Heavy Goods Vehicle,Renault,50
7119,2003-04,Heavy Goods Vehicle,Renault,70
7119,2009-10,Heavy Goods Vehicle,Renault,60
7121,2002-03,Light Goods Vehicle,Iveco,70
7121,2007-08,Light Goods Vehicle,Iveco,65
7122,2001-02,Light Goods Vehicle,MAN,60
7123,2006-07,Light Goods Vehicle,MAN,50
7124,2006-07,Light Goods Vehicle,Iveco,40
7126,2008-09,Light Goods Vehicle,Iveco,20
7127,2005-06,Light Goods Vehicle,Iveco,0
7127,2009-10,Light Goods Vehicle,Iveco,0
7128,2002-03,Light Goods Vehicle,Iveco,55
7128,2007-08,Light Goods Vehicle,Iveco,35
7129,2004-05,Light Goods Vehicle,Renault,75
7129,2010-11,Light Goods Vehicle,Renault,75
7130,2003-04,Light Goods Vehicle,Renault,50
7133,2005-06,Heavy Goods Vehicle,DAF,30
7134,2002-03,Heavy Goods Vehicle,DAF,80
7136,2001-02,Light Goods Vehicle,Ford,70
7136,2008-09,Light Goods Vehicle,Ford,70
7137,2001-02,Light Goods Vehicle,Ford,70
7138,2001-02,Heavy Goods Vehicle,Ford,60
7138,2008-09,Heavy Goods Vehicle,Ford,60
7139,2008-09,Heavy Goods Vehicle,Ford,30
7139,2010-11,Heavy Goods Vehicle,Ford,80
7140,2001-02,Heavy Goods Vehicle,DAF,50
7143,2005-06,Heavy Goods Vehicle,MAN,60
7145,2007-08,Light Goods Vehicle,Iveco,65
7146,2002-03,Heavy Goods Vehicle,Iveco,60
7146,2008-09,Heavy Goods Vehicle,Iveco,60
7147,2009-10,Heavy Goods Vehicle,Iveco,65
7149,2001-02,Light Goods Vehicle,MAN,20
7149,2008-09,Light Goods Vehicle,MAN,48
7150,2001-02,Light Goods Vehicle,MAN,80
7150,2008-09,Light Goods Vehicle,MAN,40
7153,2007-08,Heavy Goods Vehicle,Iveco,50
7154,2004-05,Light Goods Vehicle,Iveco,20
7154,2009-10,Light Goods Vehicle,Iveco,0
7155,2002-03,Heavy Goods Vehicle,Renault,80
7156,2005-06,Light Goods Vehicle,MAN,48
7157,2003-04,Heavy Goods Vehicle,Renault,5
7158,2001-02,Heavy Goods Vehicle,Renault,60
7158,2003-04,Heavy Goods Vehicle,Renault,100
7158,2009-10,Heavy Goods Vehicle,Renault,100
7159,2006-07,Personnel Vehicle,Renault,80
7160,2002-03,Light Goods Vehicle,Iveco,0
7160,2006-07,Light Goods Vehicle,Iveco,60
7162,2003-04,Light Goods Vehicle,Renault,70
7163,2003-04,Heavy Goods Vehicle,DAF,80
7163,2011-12,Heavy Goods Vehicle,DAF,80
7164,2002-03,Personnel Vehicle,DAF,85
7165,2001-02,Light Goods Vehicle,Iveco,20
7165,2008-09,Light Goods Vehicle,Iveco,0
7166,2007-08,Light Goods Vehicle,Ford,65
7167,2002-03,Heavy Goods Vehicle,DAF,65
7167,2003-04,Heavy Goods Vehicle,DAF,65
7168,2007-08,Personnel Vehicle,Ford,75
7169,2000-01,Light Goods Vehicle,Ford,65
7169,2008-09,Light Goods Vehicle,Ford,70
7170,2007-08,Heavy Goods Vehicle,DAF,80
7171,2003-04,Heavy Goods Vehicle,Ford,65
7172,2002-03,Light Goods Vehicle,Iveco,20
7174,2001-02,Heavy Goods Vehicle,Iveco,50
7174,2011-12,Heavy Goods Vehicle,Iveco,50
7177,2007-08,Light Goods Vehicle,Iveco,45
7178,2001-02,Light Goods Vehicle,Renault,35
7179,2002-03,Heavy Goods Vehicle,Iveco,60
7179,2008-09,Heavy Goods Vehicle,Iveco,60
7181,2004-05,Heavy Goods Vehicle,Renault,10
7182,2011-12,Personnel Vehicle,DAF,50
7183,2005-06,Light Goods Vehicle,DAF,50
7184,2000-01,Light Goods Vehicle,Ford,20
7184,2008-09,Light Goods Vehicle,Ford,20
7185,2008-09,Personnel Vehicle,DAF,75
7187,2005-06,Heavy Goods Vehicle,DAF,90
7188,2004-05,Light Goods Vehicle,DAF,48
7189,2003-04,Heavy Goods Vehicle,Volkswagen,65
7189,2009-10,Heavy Goods Vehicle,Volkswagen,65
7190,2000-01,Light Goods Vehicle,MAN,30
7190,2008-09,Light Goods Vehicle,MAN,30
7191,2005-06,Heavy Goods Vehicle,Iveco,10
7192,2003-04,Light Goods Vehicle,MAN,55
7192,2009-10,Light Goods Vehicle,MAN,50
7193,2010-11,Light Goods Vehicle,Renault,70
7194,2003-04,Light Goods Vehicle,Renault,40
7195,2000-01,Heavy Goods Vehicle,Renault,75
7195,2001-02,Heavy Goods Vehicle,Renault,75
7196,2002-03,Heavy Goods Vehicle,Iveco,60
7196,2008-09,Heavy Goods Vehicle,Iveco,65
7197,2009-10,Light Goods Vehicle,Renault,20
7198,2007-08,Heavy Goods Vehicle,Volkswagen,100
7200,2005-06,Heavy Goods Vehicle,MAN,50
7201,2002-03,Light Goods Vehicle,Iveco,65
7201,2008-09,Light Goods Vehicle,Iveco,70
7202,2005-06,Personnel Vehicle,Renault,65
7203,2004-05,Light Goods Vehicle,Iveco,0
7203,2011-12,Light Goods Vehicle,Iveco,20
7205,2006-07,Heavy Goods Vehicle,Renault,65
7207,2009-10,Heavy Goods Vehicle,Iveco,60
7208,2005-06,Light Goods Vehicle,Iveco,20
7210,2007-08,Heavy Goods Vehicle,Iveco,60
7211,2004-05,Personnel Vehicle,Iveco,70
7211,2010-11,Personnel Vehicle,Iveco,80
7213,2004-05,Light Goods Vehicle,Renault,20
7215,2010-11,Light Goods Vehicle,Renault,70
7216,2008-09,Light Goods Vehicle,Renault,20
7217,2002-03,Light Goods Vehicle,DAF,60
7217,2008-09,Light Goods Vehicle,DAF,48
7218,2008-09,Light Goods Vehicle,Ford,48
7219,2001-02,Heavy Goods Vehicle,Ford,50
7219,2008-09,Heavy Goods Vehicle,Ford,30
7220,2002-03,Personnel Vehicle,DAF,100
7220,2008-09,Personnel Vehicle,DAF,75
7222,2005-06,Heavy Goods Vehicle,DAF,60
7224,2006-07,Heavy Goods Vehicle,Ford,30
7225,2006-07,Light Goods Vehicle,Iveco,20
7226,2002-03,Light Goods Vehicle,MAN,48
7227,2005-06,Heavy Goods Vehicle,MAN,10
7227,2011-12,Heavy Goods Vehicle,MAN,15
7228,2007-08,Light Goods Vehicle,Iveco,50
7229,2003-04,Heavy Goods Vehicle,Renault,60
7229,2009-10,Heavy Goods Vehicle,Renault,60
7230,2002-03,Light Goods Vehicle,MAN,70
7231,2004-05,Heavy Goods Vehicle,Iveco,30
7232,2004-05,Heavy Goods Vehicle,Iveco,65
7233,2004-05,Light Goods Vehicle,Renault,55
7233,2010-11,Light Goods Vehicle,Renault,40
7235,2010-11,Heavy Goods Vehicle,Renault,10
7236,2004-05,Heavy Goods Vehicle,Renault,30
7236,2010-11,Heavy Goods Vehicle,Renault,10
7237,2006-07,Heavy Goods Vehicle,Renault,15
7238,2006-07,Heavy Goods Vehicle,Renault,60
7239,2003-04,Personnel Vehicle,Renault,85
7243,2002-03,Heavy Goods Vehicle,Ford,80
7245,2006-07,Light Goods Vehicle,Iveco,50
7246,2002-03,Heavy Goods Vehicle,MAN,15
7246,2009-10,Heavy Goods Vehicle,MAN,100
7247,2001-02,Heavy Goods Vehicle,Renault,30
7250,2002-03,Light Goods Vehicle,Iveco,20
7250,2006-07,Light Goods Vehicle,Iveco,0
7251,2007-08,Heavy Goods Vehicle,Volkswagen,5
7253,2002-03,Light Goods Vehicle,Renault,35
7253,2009-10,Light Goods Vehicle,Renault,50
7254,2003-04,Personnel Vehicle,Iveco,45
7254,2011-12,Personnel Vehicle,Iveco,45
7255,2007-08,Light Goods Vehicle,Volkswagen,65
7256,2002-03,Light Goods Vehicle,Iveco,65
7256,2008-09,Light Goods Vehicle,Iveco,35
7257,2004-05,Light Goods Vehicle,Iveco,35
7257,2010-11,Light Goods Vehicle,Iveco,35
7258,2008-09,Heavy Goods Vehicle,Iveco,50
7259,2004-05,Light Goods Vehicle,Renault,55
7259,2010-11,Light Goods Vehicle,Renault,55
7260,2004-05,Heavy Goods Vehicle,Renault,0
7260,2010-11,Heavy Goods Vehicle,Renault,15
7261,2005-06,Personnel Vehicle,Renault,80
7261,2011-12,Personnel Vehicle,Renault,70
7262,2003-04,Heavy Goods Vehicle,Renault,60
7262,2009-10,Heavy Goods Vehicle,Renault,65
7263,2005-06,Light Goods Vehicle,Renault,80
7265,2005-06,Light Goods Vehicle,Renault,20
7265,2011-12,Light Goods Vehicle,Renault,0
7266,2002-03,Light Goods Vehicle,Iveco,10
7267,2006-07,Personnel Vehicle,Renault,70
7268,2003-04,Heavy Goods Vehicle,Renault,65
7268,2009-10,Heavy Goods Vehicle,Renault,65
7270,2006-07,Personnel Vehicle,Ford,85
7271,2001-02,Light Goods Vehicle,Ford,40
7271,2008-09,Light Goods Vehicle,Ford,20
7272,2005-06,Light Goods Vehicle,DAF,60
7273,2002-03,Heavy Goods Vehicle,DAF,90
7274,2011-12,Light Goods Vehicle,Ford,48
7276,2005-06,Heavy Goods Vehicle,Ford,65
7277,2002-03,Heavy Goods Vehicle,Renault,50
7277,2006-07,Heavy Goods Vehicle,Renault,0
7279,2006-07,Light Goods Vehicle,Iveco,40
7280,2004-05,Light Goods Vehicle,Iveco,20
7280,2010-11,Light Goods Vehicle,Iveco,20
7282,2001-02,Light Goods Vehicle,Renault,35
7283,2002-03,Light Goods Vehicle,Iveco,35
7283,2006-07,Light Goods Vehicle,Iveco,0
7284,2008-09,Heavy Goods Vehicle,Volkswagen,50
7285,2000-01,Heavy Goods Vehicle,Volkswagen,5
7286,2010-11,Light Goods Vehicle,MAN,10
7287,2001-02,Light Goods Vehicle,MAN,48
7288,2005-06,Heavy Goods Vehicle,Iveco,60
7288,2011-12,Heavy Goods Vehicle,Iveco,65
7289,2008-09,Heavy Goods Vehicle,Iveco,50
7290,2004-05,Light Goods Vehicle,Renault,5
7291,2001-02,Heavy Goods Vehicle,Renault,50
7294,2002-03,Heavy Goods Vehicle,Iveco,15
7295,2002-03,Heavy Goods Vehicle,Iveco,60
7295,2008-09,Heavy Goods Vehicle,Iveco,40
7296,2003-04,Heavy Goods Vehicle,Iveco,65
7296,2009-10,Heavy Goods Vehicle,Iveco,100
7297,2005-06,Light Goods Vehicle,Iveco,60
7298,2003-04,Heavy Goods Vehicle,Renault,15
7298,2009-10,Heavy Goods Vehicle,Renault,15
7300,2002-03,Heavy Goods Vehicle,Iveco,50
7300,2007-08,Heavy Goods Vehicle,Iveco,60
7305,2004-05,Light Goods Vehicle,Renault,48
7306,2009-10,Heavy Goods Vehicle,Renault,10
7307,2005-06,Heavy Goods Vehicle,Renault,0
7309,2005-06,Heavy Goods Vehicle,Renault,50
7309,2011-12,Heavy Goods Vehicle,Renault,50
7310,2005-06,Heavy Goods Vehicle,DAF,60
7310,2011-12,Heavy Goods Vehicle,DAF,60
7311,2006-07,Personnel Vehicle,DAF,60
7312,2007-08,Heavy Goods Vehicle,Ford,50
7312,2011-12,Heavy Goods Vehicle,Ford,50
7313,2004-05,Light Goods Vehicle,Renault,0
7314,2002-03,Light Goods Vehicle,DAF,40
7314,2008-09,Light Goods Vehicle,DAF,65
7315,2005-06,Personnel Vehicle,DAF,75
7317,2001-02,Light Goods Vehicle,Renault,35
7317,2006-07,Light Goods Vehicle,Renault,20
7318,2003-04,Heavy Goods Vehicle,DAF,60
7318,2011-12,Heavy Goods Vehicle,DAF,15
7319,2001-02,Light Goods Vehicle,Iveco,80
7319,2006-07,Light Goods Vehicle,Iveco,40
7320,2006-07,Light Goods Vehicle,MAN,30
7322,2002-03,Heavy Goods Vehicle,MAN,15
7322,2010-11,Heavy Goods Vehicle,MAN,15
7324,2001-02,Heavy Goods Vehicle,Renault,60
7325,2002-03,Heavy Goods Vehicle,Iveco,50
7325,2008-09,Heavy Goods Vehicle,Iveco,40
7326,2007-08,Heavy Goods Vehicle,MAN,15
7327,2002-03,Personnel Vehicle,Iveco,70
7327,2007-08,Personnel Vehicle,Iveco,55
7328,2003-04,Light Goods Vehicle,Renault,40
7328,2009-10,Light Goods Vehicle,Renault,40
7330,2006-07,Light Goods Vehicle,Iveco,55
7332,2002-03,Light Goods Vehicle,MAN,70
7334,2004-05,Heavy Goods Vehicle,Iveco,10
7335,2008-09,Light Goods Vehicle,Iveco,70
7336,2001-02,Light Goods Vehicle,Iveco,90
7336,2007-08,Light Goods Vehicle,Iveco,75
7337,2004-05,Light Goods Vehicle,Renault,50
7337,2010-11,Light Goods Vehicle,Renault,80
7338,2004-05,Heavy Goods Vehicle,Renault,15
7338,2009-10,Heavy Goods Vehicle,Renault,30
7339,2001-02,Heavy Goods Vehicle,Renault,50
7340,2005-06,Light Goods Vehicle,Renault,45
7341,2006-07,Heavy Goods Vehicle,Renault,15
7342,2005-06,Personnel Vehicle,Renault,50
7342,2011-12,Personnel Vehicle,Renault,50
7343,2005-06,Heavy Goods Vehicle,DAF,30
7343,2011-12,Heavy Goods Vehicle,DAF,30
7345,2001-02,Heavy Goods Vehicle,DAF,80
7345,2007-08,Heavy Goods Vehicle,DAF,60
7346,2007-08,Personnel Vehicle,Ford,85
7347,2006-07,Light Goods Vehicle,Ford,50
7348,2001-02,Light Goods Vehicle,DAF,40
7348,2002-03,Light Goods Vehicle,DAF,40
7348,2008-09,Light Goods Vehicle,DAF,45
7349,2004-05,Light Goods Vehicle,Renault,20
7349,2010-11,Light Goods Vehicle,Renault,0
7351,2003-04,Heavy Goods Vehicle,DAF,65
7351,2011-12,Heavy Goods Vehicle,DAF,40
7352,2005-06,Heavy Goods Vehicle,DAF,5
7353,2000-01,Light Goods Vehicle,Ford,50
7353,2008-09,Light Goods Vehicle,Ford,10
7354,2001-02,Light Goods Vehicle,Iveco,85
7355,2002-03,Personnel Vehicle,MAN,60
7356,2002-03,Light Goods Vehicle,MAN,0
7356,2009-10,Light Goods Vehicle,MAN,0
7356,2010-11,Light Goods Vehicle,MAN,20
7358,2006-07,Light Goods Vehicle,Volkswagen,65
7359,2006-07,Personnel Vehicle,Iveco,20
7360,2002-03,Light Goods Vehicle,Iveco,50
7361,2004-05,Light Goods Vehicle,Iveco,50
7361,2011-12,Light Goods Vehicle,Iveco,50
7363,2004-05,Heavy Goods Vehicle,Renault,0
7363,2009-10,Heavy Goods Vehicle,Renault,15
7365,2004-05,Heavy Goods Vehicle,Renault,100
7367,2004-05,Heavy Goods Vehicle,Renault,10
7367,2009-10,Heavy Goods Vehicle,Renault,15
7368,2003-04,Personnel Vehicle,Renault,90
7368,2009-10,Personnel Vehicle,Renault,90
7369,2005-06,Light Goods Vehicle,Renault,68
7369,2011-12,Light Goods Vehicle,Renault,68
7370,2006-07,Heavy Goods Vehicle,Renault,30
